labels,text
0,小处女 你大叔来找你啦
0,小处男 我找你找的好苦啊
0,我是一只小小鸟
0,我完了，，我脑袋被驴T了
0,姑娘姑娘你漂亮漂亮
0,我来了
0,姑娘你漂亮吗？？？？？？？
0,永远要有讲真话的勇气
0,你麻痹你骂我就草你妈
0,开坛授课
0,，，，，，，，，，，，，，，
0,有事快奏！无事退朝！
0,中国十大害人的俗话
0,你不要我我就无法无天拉
0,【晕菜】很搞怪的一张图片
0,我是一个老教师我屁股红了
0,校长赵我麻烦怎么办？
0,"反正我就是一个老教师,哼!"
0,"放心吧陈医生,星星之火可以燎原"
0,我要去做刚普拉了！
0,我是陈医生 最近正在练阴阳功
0,弱智会感冒吗
0,终于把自己整恶心了，，，晚安
0,大叔
0,弱智吧现在是前所未有的盛世
0,能在这个吧存活，需要一定的勇气
0,我是一个老教师上课的时候散架了
0,妈妈，我要花一样钱补5样
0,我是一个好小伙我要找个好姑娘！
0,我这又干比划老教师的照片
0,小妹
0,我也乐意得精神病
0,婚前结了婚怎么办
0,流行的都市 不安的感情
0,一张脸可以容纳多少的表情
0,晚安 ，，，
0,思念人之屋
0,然而
0,无可救药爱上你
0,哇
0,呼呼 你们知道我是谁吗
0,你们这样发帖累不累呀
0,没人早句子好无聊
0,ＳＢ宝贝邀您走进抽水马桶的世界
0,刚才我在地上看到一大朵赵云，
0,小心，有强光弹！！！
0,今天我啃了个雕塑
0,谁最弱智???
0,你凭什么要求我想要占有我
0,这两天休息，大家有什么恐怖活动
0,我也是弱智，新来的
0,我在也不吃跑面啦
0,弱智吧怎么没有吧主？
0,你说你生病了
0,我的头开始痛
0,凭什么管我穿不穿外套
0,我疯言我疯语眼泪让我瞎了
0,“寻找机会死亡”我暗恋你很久…
0,得了神经病吃饭就是香
0,啊哈哈哈哈哈哈哈
0,广告在这里真苍白
0,来本吧的人还常去
0,"""我的奥运""祝福北京奥运大赛"
0,脚大马喜欢吃大马脚
0,听说你要瘦身？
0,呼呼 你们知道我是谁吗
0,还是别错了
0,您发贴太快了:) 请稍后再发
0,色不迷人人自迷情人眼里出西施
0,为你痴为你累为你受尽所有罪
0,爱与被爱都艰难；
0,智
0,你们是怎么发现自己弱智的？
0,我飞跃疯人院了
0,寻找机会死亡
0,这里我智商最低了。
0,善屎善终
0,故天将降大便於斯人也
0,大家好
0,我也可以象死人一样闭上眼睛吗？
0,理发师往我头上吐口水帮我干洗
0,冰砖，三色冰激凌好吃死了
0,我是一瓶醋，您是红花油吗？
0,一觉睡到自然死
0,脚大马你在哪呢 我想你了
0,我最喜欢看你胡乱说话的模样
0,人固有一屎
0,"大家好,我蛋疼"
0,招聘倒找钱人员男女不限
0,北京有红花屋有好人同志
0,这里
0,睡觉去了。。。。
0,中国乒乓球队屁股对员是陈杞
0,我被雨淋啦
0,啊啊
0,据说弱智是看不见这个视频的
0,快跑啊 我弱智又犯了！！！！
0,谁能告诉我今天是几号
0,我来冒个泡
0,躺在床上吃果冻…挖蛤蟆
0,我昨天找助手杀了女人，有图为证
0,大家跟我一起念：这个字读龣！
0,杀人了。请大家吃人肉
0,女子飞上十七楼身亡
0,作为白痴我的压力很大
0,人都死光啦??
0,寂寞的
0,啊
0,这个吧为啥子没吧主?
0,通缉令
0,俺回来啦~~~~~
0,好消息，地球昨天又爆炸了
0,脚大马 你给我出来。
0,"你想吃泡面吗?我在吃,真好吃"
0,我早就告诉过你们不能断章取义！
0,明明是我的！！！
0,"大家辛苦了,我是我"
0,还是我最聪明
0,昨天拉灯请我喝荼我没干
0,shabi
0,"数学难,难死你们这帮兔崽子"
0,无双水军到此一游～
0,是先有男人，还是先有女人？
0,有的时候急急忙忙内裤忘了穿
0,两只弱智两只弱智跑得快
0,日哦日哦日哦
0,我就是不服气不服气
0,有些人傻的连B都是傻的
0,戤虺溷阚篪囱豳氆妫铑
0,老天保佑我好吗？
0,仅仅只是证明了
0,小桂子不要难过我是小凳子
0,我
0,我好垃圾，我
0,天啊
0,明天我上考场 大家给我点支持
0,留级生炒花生
0,一天不上网我就憋得慌
0,遇上一个成熟的女人
0,看来这吧一天不打架都没意思……
0,中国男性交可以保持90分钟不射
0,乖崽到此一游
0,草 连个吧主都没的
0,ff
0,管你圆你有种就别解封啊
0,溜过
0,这里都是群死比
0,这里谁练过弱智面壁蹲墙功？
0,一个超好玩的吧
0,我饿
0,哎 这地有意思..
0,"大家好,我是我"
0,把裤子脱了吧
0,张老师你想恶心死我们吗？
0,我一分钟就能放倒一个班的弱智
0,百度封我IP了
0,大便可以熬成汤吗?
0,以后要经典吧了
0,百度和谷歌有一腿
0,百度跟我开玩笑
0,缓水深流人家喜欢你吗？
0,晕
0,吧里人都进来一下！！！！
0,以后要加经典经典
0,我下面那算不算暴吧??
0,人世间最痛苦的事情莫过于此
0,既然也是唰屏不如版聊吧
0,智囊
0,管你圆我曰你妈麻屁
0,啥bi青年
0,狗眼看人低 看人笑嘻嘻
0,我有不老不死的美貌。
0,阿
0,上厕所没带纸咋办倪
0,我是神经病医生，愿意帮助大家！
0,管好你们的jj
0,弱智们都玩什么游戏
0,我一比划你就叫床
0,玩游戏去了
0,欢迎大家来心理咨询吧咨询
0,转帖女教师向110状告派出所
0,天下第一 你在哪里?
0,楼主有病8000问
0,学习前辈
0,还是电脑好用
0,"百度一抽筋,就封了我的号"
0,我知道我的名字是不是很了不起
0,我是正人君子
0,俺要回去娶媳妇
0,"姐,你咋放屁了捏?"
0,我终于明白了
0,我还是个处男
0,翻白眼
0,骗女孩子上床的绝招
0,我想在这找个女人
0,你就别疯了好不好
0,怎么样追女人？？？？？
0,我想谈恋爱
0,我要谈恋爱
0,被人记住了怎么办
0,我非凡人！
0,武林第一高手招收弟子
0,吃一个人怎么办
0,我不想成为呆女
0,我愿意烦恼
0,有高兴倾向就是精神病么
0,导演我要演白发魔女2
0,这两天弱智吧被暴得不像样了
0,弱智竟然封了 zuzu16的号
0,郑重申明
0,我是心里医生愿意帮助大家！
0,我弱智但我不白痴
0,一家人都要靠鼻屎填饱肚子啊
0,屎其实可以做成雕塑，是个艺术品
0,我是一条狗
0,我诅咒
0,我们这有个老头儿那才叫比划
0,这里还有很多有一丝的老教师
0,老师你再瞎比划就把你手给剁掉
0,今儿天气不错在睡一会
0,爸爸，你在那里啊。
0,- -
0,我是好人，乖女儿来给爸爸摸摸
0,啊哈哈哈哈老娘特地早起起来骂街
0,讨厌小语心雪的请在这里投上一票
0,哈哈哈哈老娘一个人祸害你们全吧
0,啊哈哈老娘特意来捣乱
0,招聘:心理骂人师
0,对未来好流氓`!
0,他长象的可怕``````
0,"心理骂人,你感兴趣吗?"
0,系统脱衣原理
0,我大便不如的婚姻生活
0,请缺德的出出主意
0,狐狸精
0,无语
0,为你年轻
0,我喜欢和弱智小朋友玩
0,一边裸奔一边比划被拉去打靶了
0,我把脑袋打肿了我像不像大头儿子
0,"花径不曾缘客扫,篷门今始为君开"
0,没劲
0,大家好!我是新来的!
0,刚才我看见天上有一大朵火烧云
0,请问这是什么类型精神病?
0,都是一群小孩子，幼稚！
0,一肚子火
0,妈的 劳资火了
0,格格有何吩咐？
0,小燕子穿花衣~天天来我被窝里~
0,真无聊饿，
0,我想做一名男按摩师
0,终于见到彩虹了…
0,这个游戏好难啊，谁会玩啊？
0,"跪安吧,哀家困了"
0,移~~~~~呀 ~~~~~
0,肥皂
0,我下了哦不要想我
0,大家快来
0,弱智QQ群:23437031
0,我卖了血拿去捐款 值吗?
0,- -+
0,你都把我整的会写诗了。。
0,LZ是SB [精品] [置顶]
0,我三天不吃蒸饺　能否击穿地球
0,同志们辛苦了
0,我两天不吃鸡蛋能否变成弱智
0,你个人啊
0,刚才我看见天上有一大朵红烧云
0,精神病女清洁工快回帖
0,我只想吐只想吐只想吐…
0,"天天被人追求,我该怎么办?"
0,小王是个爱不停按F5的宅男
0,路过
0,我弱智~
0,"夏天快到了,院里没有空调"
0,刷牙时把牙刷掉了..
0,带上墨镜我就可以掩饰一切了
0,大家好，我是精世遗
0,此吧没吧主贴子都是谁加的精?
0,弱智枪战
0,我把jj掖起来 看我像不像处女
0,脑电波输入法什么时候发明啊？
0,昔日少林师兄弟重逢
0,吃大力水手真的能变菠菜吗
0,强贴！！！！
0,以后再也不和你们玩了
0,我的脚特别臭 看我像不像大犀牛
0,我脑袋让门挤了我像不像小头爸爸
0,我喜欢你
0,我天天滥杀无辜 是否能成仙
0,大哥你裸奔了
0,在铁路比划被撞成了肉酱
0,昨天我学会了卍解
0,哀家想你们了
0,正确对待放屁，你将拥有整个世界
0,上次看见你躲在那里偷偷吃屎
0,大家好~!
0,我回来了 我觉得我长大了
0,你擦的嘴上全是J8
0,精神病驴脸护士^_^
0,ddd
0,请问小寡妇到底是怎么死的？
0,转帖骂街：家庭幸福润滑剂
0,我天天都吃水果是否可以长生不老
0,看看本人最新的写真照一张
0,叔叔 我要胸部大的 冰镇的
0,我的脚特别臭 你们崇拜我吗?
0,我不想再做天下无敌了
0,这图很黄很暴力！~。
0,测试您的智商
0,┌┐┌╯—╮┌┐┌╯—╮
0,乐艳 我的女神
0,男孩因为女孩而改变？
0,一女孩的感悟。
0,为什么女孩喜欢淋雨。。
0,一个男孩与一个女孩的故事。。。
0,举报他们吧有人乱删帖子
0,我预言00后是弱智的一代
0,"我的电话是110,无聊给我打"
0,垃圾
0,小红说再也不和我玩了
0,"拉自己的屎,让别人冲去吧"
0,谁来领养我
0,恩，不错不错。
0,真有此吧
0,不如改名叫欠揍吧
0,乌龟来洗头了
0,来本吧的人居然常去李毅吧，
0,医院着火啦!!!!
0,啊~我多像是你的妈妈
0,今天 要正经点
0,我研讨
0,精是遗
0,开荒 还弱智一片净土
0,我被地震震成了弱智
0,- -
0,红十字会捐了1亿元给我看病
0,大家看一下
0,吧里怎么乱成这样了
0,"以后大家都叫我爸爸,知道不?"
0,垃圾人渣
0,我把百度知道给爆了
0,老佛爷你就从了老衲吧
0,感觉这里的人都很悲观厌世
0,我顶你个肺啊
0,弱智唱摇滚
0,二楼的是弱智
0,我越狱了 啊哈哈哈哈
0,钱会计这些天在忙啥？
0,这是咋了，自慰是谁？新来的？
0,我没死也~
0,安全出口在里面你俩母狗出去咬去
0,弱智学校
0,造成小儿弱智的常见原因
0,关于弱智的遗传问题
0,弱智的治疗
0,导致弱智的因素有哪些？
0,弱智
0,第一次来，留个名！！
0,你配不上我娘你这个瞌睡龙！！！
0,建议大家吧名字改为精神病开头的
0,小燕子紫薇扭屁屁我喜欢这个名字
0,像我这样的能娶到老婆吗
0,猪肉绦虫妞屁屁我喜欢这个名字
0,哎，好凄凉呀么好凄凉
0,这就是刷屏骂人的好处
0,我预测今年5月份四川有大地震
0,告诉大家一个秘密
0,弱智吧有震感吗四川吧都炸锅了
0,- -
0,大家的妈妈把我搞
0,"大家好,今天我把大家的妈妈草"
0,大家
0,面子值多少？
0,很黄，很暴力~~
0,为什么相爱的人不能在一起
0,张波宇是弱智!!!!!!!1
0,我变态
0,&#0216
0,天 居然有这样的吧 存在
0,傻子吧率兵攻打弱智吧。!
0,哎
0,&#0815
0,[&#9830]
0,弱智吧怎么产生的？
0,人活着为什么要劳动
0,ORZ=噢，弱智
0,6 回复：我想作男护士
0,弱智可以享受国家的救助补贴吗
0,这里的弱智好可爱哦
0,我又跑出来啦!
0,我想当吧主
0,我想当吧主！
0,请问月亮是太阳的肚脐吗？
0,ORZ=一个弱智放了一个屁
0,ORZ=弱智的下半身
0,百度知道请问我应该辞职吗
0,请问哪家公司可以买到放屁灵？
0,"大家,早上好!"
0,新来了一个奔弛的弱智
0,orZ
0,奇怪啊！
0,IQ不是问题
0,来吧，一起干！
0,地球不行了
0,多发表原创帖子是一种美德
0,我准备去精神病院体验生活了
0,马上就有马子了
0,正常但不正当的十大男女关系
0,【转帖】为何依萍的妈那么慈祥啊
0,转帖【恋恋情深】好喜欢方瑜啊
0,【神经病吧】聊天集中大本营。
0,我喜欢周结巴
0,两名小学生可以战胜成人的证据
0,一个人脱鞋引发的
0,兄弟争水打架打出精神病
0,人类の光到此一游
0,就是她！抢我棒棒糖
0,"很伤,很弱智."
0,神经病
0,弱智也变无聊了
0,。。。。。。。。。。。
0,今天我有半天假，我又跑出来了！
0,我要申请弱智吧吧主
0,请教大家个事儿
0,
0,雀巢乃奥运会第一大赞助商
0,"流氓们,看中哪个就抢啊不用客气"
0,好消息 地球后天又要爆炸啦
0,我呀新拍了部电视剧
0,弱智们放假都干些什么？
0,"新的一天,我又跑出来了!"
0,陈医生，想你喔，怎么不来了？
0,我又跑出来了!
0,支持奥
0,"饭在锅里，我在床上,你要哪个?"
0,没名气和没名字
0,有人说他放屁还能喷出水元素精灵
0,魔幻手机以可在百度发帖吗？
0,7天后
0,Yrh96B:3审判开始笨啊
0,"新的一天,我又跑出来了!哼哼!"
0,深夜聊天
0,掌柜不来我就不来了。
0,很黄的图片
0,`uOP[Xb`审判开始笨啊
0,85Rw7icV审判开始笨啊
0,TLEy2>na审判开始笨啊
0,;QscA`Eq审判开始笨啊
0,I4w0eT=y审判开始笨啊
0,^SMvFKA9审判开始笨啊
0,9>D?1:oM审判开始笨啊
0,\fWVW2`F审判开始笨啊
0,我又跑出来了!哼哼!
0,dflkdjlkfjdklj
0,谁抽我下
0,傻子们…快来集中啊…
0,巡视中.....
0,佟掌柜。。。我爱你
0,我又跑出来了!
0,累
0,挖哈哈哈哈
0,是吗?
0,我发现了一个何XUN
0,本吧当前只能浏览，不能发贴！
0,“祖国啊祖国让我中五百万吧”
0,我是若制
0,我来啦哈哈
0,小AA从天而降
0,加油好男儿！加油坏弱智！！
0,这两个人长得超像
0,大家好，我是凹凸曼
0,"新的一天,我又跑出来了!"
0,精神病女清洁工你很强大！！！
0,我用猥琐超越了智商
0,gay les请进~
0,春天在哪里呀春天在哪里
0,"我喝完可乐,把瓶子嘲楼顶扔去"
0,腰闪了
0,越来越喜欢萝莉了
0,加油，还有一半就完成了
0,"因为爱,所以爱"
0,我又卷土重来了
0,来找俺的同乡来了
0,科比厉害还是布莱恩特厉害啊
0,两个猪屎同时落地 是什么?
0,放假啦，我又跑出来了！
0,"夏天快到了,院里没有空调"
0,弱智需要什么？
0,我数123，马上回家！！！
0,各位都有什么重大发现
0,傻Β
0,为什么黄网一定要有毒呢?
0,"新的一天,我又跑出来了!"
0,大神周 gun chu qu
0,傻~
0,hehe `~~~
0,他们都说我弱智呀。
0,这里是发泄吧
0,Silent※Ding到此一游
0,1
0,2
0,3
0,3。
0,1。
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,31
0,15
0,16
0,17
0,18
0,26
0,25
0,19
0,20
0,21
0,22
0,23
0,24
0,27
0,28
0,29
0,30
0,32
0,33
0,34
0,35
0,37
0,这个艾迪不要验证码
0,火星真好玩
0,"新的一天,我又跑出来了!"
0,China stand up!
0,我又跑出来了！
0,据说弱智的屁可以臭死三头牛
0,大家。。。
0,蛋疼不是病，疼起来真要命~
0,看到那个长期从疯人院跑来的家伙
0,我又跑出来啦!
0,该干什么就干什么吧拉咿呀喂哟
0,色河南竟
0,人生就是应该快乐
0,放屁是否能加快走路速度?
0,痴鬼线
0,同意
0,蠢驴是你爸爸.
0,正常人不当，当弱智．．．
0,在这个吧当吧主!牛啊!
0,我要去当白痴吧主
0,小弟不才问几个问题！
0,这班弱智们都到哪里去了
0,"白痴,弱智,三明志"
0,弱智风采
0,蛮好的
0,"我是神经病吧的,"
0,世人总不明白我们这班弱智
0,吧主是RZ么？
0,请大家到以下吧发宣传，谢谢！
0,一群白痴啊！
0,一弱智笑得鼻屎都喷了出来
0,我又跑出来了!!
0,弱智学校是专门学弱智的吗？
0,我又跑出来啦@!
0,"新的一天,我又跑出来了!"
0,啊！哥哥死了五年又十三天了~
0,我第一次做鸭子的真实记录
0,气死人案：保险公司不赔
0,你下垂了
0,喜儿到底为什么不嫁给黄世仁
0,我申请了吧主
0,问你一个问题哈
0,我的小弟弟呢
0,老师让我用“况且”造句
0,我家挂历很多，我拥有很多阅历
0,喝酒就喝两锅头
0,怎么今儿个一个熟人都米呢？
0,我是人才
0,突然觉得我们吧是得有个删贴的
0,你说好好的人会跑这里来？
0,俄本善良吧申请与贵吧联盟!
0,{波罗罗卡星……}
0,小学三年级数学题
0,真的
0,弱智不是我们的错
0,弱智爱因斯坦
0,弱自己的智，让别人SB去吧
0,来这个吧的都是弱智！
0,新的一天，我又跑出来了！
0,大家要争做正常人!
0,啊!朋友再见吧!
0,【震撼】尔等弱智，看此乃何物！
0,一起支持zd吧!
0,惊震
0,新的一天，我又跑出来了！
0,澳际看【啊跑我ipieljj】
0,纱布垃圾的
0,我复活啦!!!!!!!!!!!
0,我轻轻的来 不放一个响P
0,"保安刚睡觉,我又跑出来了!"
0,我被骗了
0,吼吼吼 我是超人...
0,大家进来看，百度最强的贴吧
0,"新的一天,我又跑出来了!"
0,我被骗了
0,我又跑出来啦!
0,我又跑出来了!
0,五四青年节弱智们有假期么
0,掌柜的
0,yomique为什么老打击我
0,你们都闪一边去我开始爆吧了
0,我又跑出来了!
0,5今天的心情
0,二月天气
0,我终于明白人是妈生的了！耶！
0,OH YEAH~~
0,"新的一天,我又跑出来啦!"
0,"我精辟你全家,我全家精辟你"
0,我又帅又有才华
0,女孩为何穿内裤？
0,这样算弱智吗？土豆网视频
0,神经病奥特曼进
0,今儿个心情好啊~~~~~
0,我又跑出来了！
0,"三天大两次便,你是怎么做到的?"
0,我爱你们我的朋友们
0,人家说胃酸能杀人与无型中
0,我又跑出来了!
0,补上:!
0,我又跑出来了
0,yomique
0,我又跑出来啦!
0,果然有这个吧........
0,到底怕不怕我不怕你怕不怕我不怕
0,大家快去支持他们竞选吧主
0,我吃夜宵发胖了
0,你们丫都榨菜
0,你们丫都垃圾。。
0,来本吧的常去
0,我是一个不努力的人
0,"新的一天,我又跑出来了!"
0,还记得我吗，我叫陈冠希
0,我的日记
0,我是弱智
0,祝弱智身体健康 精神病万兽无疆
0,yomique 我 爱 你
0,弱智吧逐客令
0,恩。。88
0,好的!
0,我又跑出来了！
0,弱智们的领袖：舟舟神
0,『找人』精神病黑社会！！
0,嘿嘿嘿嘿 ~~~
0,好强大的说- =
0,我又跑出来了!
0,不要进来啊，进来的是天才
0,大家好 我是 董事长
0,其实吧，我也想弹弹琴，跳跳舞
0,大家认为哪个牌子的榨菜最好吃
0,提议院里提供榨菜肉丝饭
0,大家好 欢迎来搞喜吧坐坐
0,就说我是弱智嘛~~还偏偏不新
0,其实吧，我挺喜欢MP5的
0,其实吧.我特想弹钢琴.
0,来看看这个图能发现甚麽吗
0,亲爱的掌柜
0,如果，我是说如果。
0,我去洗澡了，，大家都来看昂
0,诸位你们可知道
0,"美女图,多看一会儿才能看到美女"
0,其实我看过你们所有人洗澡。
0,夜深了，分享一个H网站！
0,其实吧，我要求不高
0,钱会计，其实我挺喜欢你的
0,我的爱与寂寞有染
0,如果 你死了 我就不死了
0,- -我很开心，因为医生笑了
0,我就糊涂了
0,水一个
0,本弱智头子前来此分部视察.
0,"趁没人,佟掌柜想霸屏..."
0,东方航空公司有我们的同伴
0,我们弱智吧被神经病吧占领了？
0,院长视察医院声称弱智战无不胜
0,"岂不闻顺天者逸,逆天者劳"
0,小3号回来了。解封了！！
0,我想吃榨菜
0,大家好，我叫城管西
0,对于战歌 我无语了
0,我跑出来了！
0,嘎子
0,我又跑出来啦!
0,TMD，吃西餐，叉子飞出去了
0,这吧好乱 好乱 !~
0,你还记得我吗记得我吗
0,嗷嗷嗷
0,韩国出现弱智疫情数千只鸭子死亡
0,吼吼吼
0,鼠标说：偶才惨呢，每天给人摸
0,医生！~弱智可不是精神病
0,这里弱智的人真多
0,请允许我带领大家走向辉煌
0,等待~我随时随地在等待
0,新生报到 我是黑社会
0,我是黄社会
0,是的，院长点到了实质
0,菲律宾死猪蛋抄饭
0,新人报到贴
0,鲁迅厉害还是大仲马厉害
0,最近不怎么爱说话了
0,- -钱会计我要强暴你
0,yomique可以分给我吗
0,上课去了
0,- -去找你的太阳MM
0,- -我又洗澡去了
0,弱智神高贵，蓝猫神低贱。
0,最近患者好像有所增加
0,医生，能开个充气娃娃么
0,"强智,可以吃的吗?"
0,莎士比亚厉害还是维克多雨果厉害
0,这个吧。。。
0,为什么这里没吧主？
0,我又钻进来啦
0,我又跑出来了！
0,不必在别人身上去寻找肾脏。
0,佟掌柜开间房
0,中国已经没有正常的人了..//
0,不行～！我坚决不能被阉～！
0,第7届弱智英语大赛现在开始辣
0,你们的弱智神
0,啊。。您这话我怎么听着眼熟？
0,我爱你们
0,《钱会计与饯会计》
0,大家好。。。
0,睡觉了
0,掌柜的。。。
0,3号一上台，精彩自然来~
0,陈医生。。。
0,我的左脚动了，右脚可以动吗
0,院长其实是一颗鱼丸
0,"大家,中午早."
0,又一个我
0,我突然发疯！！当了那个吧的吧主
0,我爱上了你
0,啊
0,到此一便
0,- -欢迎你们联军来打击我们吧
0,我肚子好疼谁来给我揉揉
0,寻人启示：
0,我又跑出来了.
0,糖葫芦是什么
0,对我来说陈医生是个迷
0,你们都是弱智
0,欢迎大家来邬梦婷吧观光旅游
0,"新的一天,我又跑出来了!"
0,我们都没错只是不适合
0,湿主　请放下土豆立弟成佛
0,弱智们，投降吧，
0,蜗牛还有肉 我晕
0,到此一游
0,我又跑出来了!
0,屁股裂了好像花朵一样!
0,我们弱智的实力强大起来吧
0,我的原因哎！
0,说说你最擅长什么
0,到此一游
0,太野了..........
0,狗尾巴花传说
0,来这里暴吧
0,今天是清明节，我率兵攻打弱智吧
0,小3号回来了~~~
0,打倒日本帝国主义！！！
0,男人和女人之间有纯友谊吗
0,这是什么
0,-V-
0,我喜欢你们.
0,床单没红了我哭了
0,震惊。。。。。。。。
0,老子的照片 给点意见
0,"今天是清明节,我又跑出来了."
0,大家好！我问大家一个问题！
0,我一个礼拜排泄一次```
0,神经病吧被禁帖了？？？
0,"Hello大家好,我是周杰伦"
0,MD心好痛
0,我今天打了三个非主流
0,想养你一辈子
0,公主和王子的故事。
0,贵吧一群弱智./.？
0,别忘了 王子和公主是近亲
0,"打住,你们这群土匪想干嘛?"
0,- -好强大啊
0,- -佟掌柜难道你是
0,小白和13回去!!!!
0,- -进攻
0,我很白痴
0,两个精神病人
0,我要去植树了。劳动光荣！
0,佟掌柜...你说...
0,我这种心理正常么
0,劳资就骂你们这些弱智是天才！
0,明天是我们大家共同的节日
0,为什么不在百度hi建个群呢
0,谢谢
0,佟掌柜，你说...
0,我去让床压我的背去了。
0,"钱会计,你说...."
0,新人新人。。
0,佟掌柜，你说...
0,小3号
0,陈医生，有没有什么新素材啊？
0,又是一个没有吧主的窝点
0,我最鄙视的人
0,哇哈哈炸学校
0,转贴
0,思念是一种很玄的东西
0,我不是精神病
0,香烟怎么吃？
0,懂我心的手机，是心机。
0,吓我一跳
0,555555
0,妇炎洁书不是在饮用前要先摇匀？
0,我要申请吧主啦
0,弱智失眠该怎么办
0,为什么没人挖我的坟？
0,做梦梦到女人怎么办？
0,鲜花开！鲜花开！鲜！花！开！
0,我又跑出来啦!
0,在近代史吧的一个帖子
0,我觉得这个不用改了你们说呢？
0,哈哈哈大胆猪妖，看你往哪里逃
0,哈哈哈，大胆猫妖，往哪里逃
0,3号决定前往各吧进行视察
0,脑残吧已决定率兵攻打脑瘫吧
0,我什么都不想做了
0,弱智青年到北京学习，就业。
0,其实我也是个弱智!
0,- -||
0,进游泳大厅，我忘记了穿泳裤
0,我是施教授
0,我完蛋了
0,弱智吧不弱智
0,我昨天下午已在老家正式称王
0,00:00 注意看啊 中奖啦
0,我是衬衣声
0,"时隔多年,我回来了."
0,"吧主呢,一年前我来过这..."
0,差点忘了快到四月一日了
0,烦恼少
0,你凭什么打我啊
0,我不弱知
0,今天是你的节日我的朋友
0,大慈大悲的观世音菩萨啊
0,我找了一辈子终于找到毕淑敏了
0,"敢放屁的精神病到哪去了,快出来"
0,怎么没人看病呢？
0,陈太医房生正太
0,我又冲出来啦!
0,"6楼的,别等我"
0,- -弱智HI群1086476
0,咱这个吧有群吗
0,- -我又跑进来了
0,我又跑出来啦!
0,院长跟陈医师的关系狠复杂……
0,这里被我占领了
0,我把这里占领了
0,我心情不好
0,- -我代表我们吧，来惩罚弱智
0,我失恋了我怎么办
0,为什么我的吧住申请还不批下来？
0,- -
0,你们都是骑士
0,"新的一天,我有跑出来啦!"
0,你管你爸爸叫什么？
0,你以后少打尔康的主意
0,钱会计，你说...
0,我又冲出来了!
0,大家好
0,- -佟掌柜我爱你
0,申请吧主
0,天才嘎嘎进来，借我2块钱吃饭
0,怎样死不痛苦?
0,"进来,有个秘密告诉你们"
0,我又跑出来啦!
0,哪个弱智挖粪啊
0,天才吧又被暴了
0,说我弱智我不反对.
0,早期精神分裂的前兆是什么？
0,小红小明和小强
0,我爷爷出我是弱智该怎么办？
0,白痴回思考
0,弱智吧堕落了
0,旧地重游
0,大哥有难 敌方支援
0,你可真有面子
0,我又跑出来了!
0,大家帮我看看选那个比较好
0,从医学角度分析我是个弱智！
0,新的一天开始啦!
0,今天天气不错!
0,弱智吧准备向天才吧宣战。
0,论——馒头比大饼更有营养
0,我又跑出来了!
0,我从来不暴吧因为我是一个文明人
0,"第一贴,没错!"
0,进来的都是天才
0,我又走出来啦!
0,我又走出来啦!
0,弱智们辛苦了
0,恭喜你啊兄弟你解放了啊
0,撒旦方法方法
0,我又跑出来了!
0,.......啊!
0,我又跑出来啦!
0,今天天气不错
0,弱智者事竟成。
0,大家好.我是弱智!
0,求求你给我个机会
0,我又跑出来了!
0,进来的都是很弱智的人
0,我又跑出来啦!
0,我又跑出来啦!
0,求购八成新波音747飞机一架
0,最近这里人很多一点都不安静
0,"曾经沧海难潜水,除却猪山不诗吟"
0,早安银河系
0,管你圆喜欢买一送一
0,咬
0,吃
0,我又跑出来了！
0,尿素是尿做的么
0,新作词一首，待曲
0,我又跑出来啦!
0,申请做吧主
0,我又偷跑出来了!
0,我又来跑出来找人玩啦!
0,一个非常好玩的游戏！
0,。。。
0,一个惊人的发现...
0,怎么有两条？
0,士大夫士大夫
0,DFSDFDF
0,我爱吃驴尾巴炒辣椒
0,我得罪了红十字会老大怎么办？
0,致爆吧党
0,我是身高吧吧主，我喜欢吃屎
0,今天我们欢聚在一起
0,我又跑出来了
0,老子三天没来你们就傻了吧
0,你爱吃包子还是混沌啊？
0,你就是打不倒
0,我又跑出来了!
0,我是飞鸟我怕刀
0,校外毕业设计申请
0,我又跑出来啦!
0,我又跑出来了
0,李翠花老师死了。。。。。
0,肯德鸡大师童年趣事[精品]
0,今天是爸爸的节日，哦也。
0,我自己的疯人院建好了0.0
0,爱要不怕伤痛爱要越做越勇
0,给你们看看老子的马甲!
0,真没劲、、、、、
0,哈哈哈哈哈哈哈哈哈哈啊啊
0,疯子和儿子都是爸爸生的吗?
0,无题
0,"无题,"
0,2而后
0,"无题,"
0,没关系
0,弱智与你无关
0,完了活不长了，我不想死
0,哇，这里的人太聪明了
0,哦
0,我有个可怕的想法.......
0,有谁能借我五块钱？
0,我是鸡鸡
0,路过。
0,冷西冷啊到此一游
0,弱智好还是弱视好啊
0,我的弱智好大哦。。
0,我爱偷看
0,招聘教师
0,今天天气不错
0,哈哈
0,a
0,哦的三种用法
0,很傻很弱智
0,胖子和猪打架胖子死了猪笑了
0,报道
0,【选择】弱智们平时都去哪些贴吧
0,大家好我是猩人
0,神经病吧向弱智吧宣战
0,好了，清明节挖坟活动到此结束
0,超能力吧大使馆
0,蓝猫烧香病毒即将爆发！！！！
0,肯德鸡坐电梯
0,想打赢正常人吧的进来!
0,欢迎参加神经病吧的画展
0,废物吧住弱智吧大使馆
0,魔经病吧驻弱智吧大使馆
0,暴吧申请表
